stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
10B_2_S18,Bến Đường Ngô Gia Tự,,21.061544,105.893709,,
10B_2_S19,Bến 79 Đường Ngô Gia Tự,,21.058132,105.890261,,
10B_2_S20,Bến Phường Bồ Đề,,21.052587,105.885594,,
10B_2_S21,Bến Đường Nguyễn Văn Cừ,,21.049949,105.883307,,
10B_2_S22,Bến Ngõ 307 Đường Nguyễn Văn Cừ,,21.045799,105.875123,,
10B_2_S23,Bến Ngõ 133 Đường Nguyễn Văn Cừ,,21.042601,105.870286,,
10B_2_S24,Bến Đường Trần Nhật Duật,,21.037966,105.852824,,
10B_2_S25,Bến Phố Nguyễn Thiếp (Điểm trung chuyển Long Biên),,21.041732,105.849307,,
10B_2_S26,Bến Đường Yên Phụ,,21.043432,105.847657,,
11_1_S1,Bến 30 Phố Trần Bình Trọng,,21.017483,105.843691,,
11_1_S2,Bến Phố Trần Nhân Tông,,21.017455,105.844802,,
11_1_S3,Bến 53 Phố Quang Trung,,21.018466,105.847207,,
11_1_S4,Bến Phố Quang Trung,,21.022159,105.848800,,
11_1_S5,Bến Ngõ Tràng Tiền (Benaras Mantra),,21.023900,105.856657,,
11_1_S6,Bến Phố Lê Thạch,,21.026983,105.856057,,
11_1_S7,Bến 23 Phố Hàng Tre,,21.032231,105.855512,,
11_1_S8,Bến Phố Lương Ngọc Quyến,,21.034833,105.854540,,
11_1_S9,Bến Đường Trần Nhật Duật,,21.037816,105.852590,,
11_1_S10,Bến Ngõ 115 Đường Long Biên,,21.042699,105.865107,,
11_1_S11,Bến Phố Long Biên 2,,21.044899,105.867557,,
11_1_S12,Bến 211 Đường Ngọc Lâm,,21.046466,105.870507,,
11_1_S13,Bến Đường Ngọc Lâm,,21.049299,105.875807,,
11_1_S14,Bến Phường Bồ Đề,,21.052499,105.885840,,
11_1_S15,Bến Đường Nguyễn Văn Linh,,21.053366,105.889240,,
11_1_S16,Bến Đường Nguyễn Văn Linh,,21.050132,105.891673,,
11_1_S17,Bến Đường Nguyễn Văn Linh,,21.046416,105.894023,,
11_1_S18,Bến Đường Nguyễn Văn Linh,,21.038616,105.898139,,
11_1_S19,Bến Đường Nguyễn Văn Linh,,21.031999,105.909589,,
11_1_S20,Bến 705 Đường Nguyễn Văn Linh,,21.030016,105.914306,,
11_1_S21,Bến 765A Đường Nguyễn Văn Linh,,21.028367,105.919918,,
11_1_S22,Bến Đường Nguyễn Văn Linh,,21.023717,105.931739,,
11_1_S23,Bến Đường Nguyễn Đức Thuận,,21.021916,105.936222,,
11_1_S24,Bến Ngõ 34 Phố Ngô Xuân Quảng,,21.018833,105.936872,,
11_1_S25,Bến Ngõ 234 Phố Ngô Xuân Quảng,,21.013367,105.935972,,
11_1_S26,Bến Phố Ngô Xuân Quảng,,21.009100,105.933839,,
11_1_S27,Bến Phố Ngô Xuân Quảng,,21.005217,105.932622,,
11_2_S1,Bến Phố Ngô Xuân Quảng,,21.005217,105.932622,,
11_2_S2,Bến Phố Ngô Xuân Quảng,,21.009283,105.933922,,
11_2_S3,Bến Phố Ngô Xuân Quảng,,21.013917,105.936189,,
11_2_S4,Bến Ngõ 80 Phố Ngô Xuân Quảng,,21.017583,105.936622,,
11_2_S5,Bến 197 Đường Nguyễn Đức Thuận,,21.021700,105.937339,,
11_2_S6,Bến Phường Phúc Lợi,,21.027400,105.923605,,
11_2_S7,Bến Đường Nguyễn Văn Linh,,21.029150,105.918222,,
11_2_S8,Bến 705 Đường Nguyễn Văn Linh,,21.030166,105.914639,,
11_2_S9,Bến 463 Đường Nguyễn Văn Linh,,21.033466,105.907323,,
11_2_S10,Bến Đường Nguyễn Văn Linh,,21.038899,105.898306,,
11_2_S11,Bến Ngõ 47 Đường Nguyễn Văn Linh,,21.045266,105.895123,,
11_2_S12,Bến 7-9 Đường Nguyễn Văn Linh,,21.050682,105.891840,,
11_2_S13,Bến Đường Nguyễn Văn Linh,,21.053499,105.889623,,
11_2_S14,Bến Phường Bồ Đề,,21.052587,105.885594,,
11_2_S15,Bến Đường Nguyễn Văn Cừ,,21.049782,105.883057,,
11_2_S16,Bến Phố Ngô Gia Khảm (Bến xe Gia Lâm),,21.048449,105.878306,,
11_2_S17,Bến Phường Bồ Đề,,21.046049,105.869573,,
11_2_S18,Bến Phường Bồ Đề,,21.042049,105.865040,,
11_2_S19,Bến Đường Trần Nhật Duật,,21.037966,105.852824,,
11_2_S20,Bến Phố Hàng Mắm (Khách Sạn Hanoi Stars),,21.033716,105.854257,,
11_2_S21,Bến Phố Lý Thái Tổ (Cung Thiếu nhi Hà Nội),,21.028366,105.855490,,
11_2_S22,"Bến 38 Phố Ngô Quyền, Phường Cửa Nam",,21.022933,105.854207,,
11_2_S23,Bến Phố Trần Hưng Đạo (Thư viện Hà Nội),,21.021752,105.850613,,
11_2_S24,Bến Phố Trần Hưng Đạo,,21.023100,105.845857,,
11_2_S25,Bến Đường Lê Duẩn,,21.023535,105.841270,,
11_2_S26,Bến 30 Phố Trần Bình Trọng,,21.017483,105.843691,,
12_1_S1,Bến Đường Nguyễn Văn Huyên,,21.040766,105.797242,,
12_1_S2,Bến 168 Đường Nguyễn Khánh Toàn,,21.037466,105.801292,,
12_1_S3,Bến 32 Đường Nguyễn Khánh Toàn,,21.035739,105.803579,,
12_1_S4,Bến 22 Phố Đào Tấn,,21.032666,105.808558,,
12_1_S5,Bến Đường Nguyễn Chí Thanh,,21.027199,105.811775,,
12_1_S6,Bến 3 Phố Chùa Láng,,21.022450,105.809208,,
12_1_S7,Bến 70 Đường Nguyễn Chí Thanh,,21.018455,105.806888,,
12_1_S8,Bến 70 Đường Nguyễn Chí Thanh,,21.018450,105.807258,,
12_1_S9,Bến Ngõ 18 Phố Huỳnh Thúc Kháng,,21.019433,105.809453,,
12_1_S10,Bến 6 Phố Huỳnh Thúc Kháng,,21.017483,105.813406,,
12_1_S11,Bến Đường đi bộ Thái Hà,,21.016050,105.815891,,
12_1_S12,Bến Đường đi bộ Thái Hà,,21.014766,105.817625,,
12_1_S13,Bến Ngõ 16 Phố Thái Hà,,21.010233,105.822824,,
12_1_S14,Bến 102 Phố Chùa Bộc,,21.008983,105.825458,,
12_1_S15,Bến 10 Phố Chùa Bộc,,21.007162,105.829325,,
12_1_S16,Bến Ngõ 18 Phố Tôn Thất Tùng,,21.003050,105.829741,,
12_1_S17,Bến 144 Phố Lê Trọng Tấn,,20.996434,105.829908,,
12_1_S18,Bến Ngõ 210A Phố Lê Trọng Tấn,,20.993200,105.831891,,
12_1_S19,Bến Phố Trần Điền,,20.989734,105.830258,,
12_1_S20,Bến Phố Trần Nguyên Đán,,20.987250,105.832041,,
12_1_S21,Bến Phố Trần Nguyên Đán,,20.984884,105.833324,,
12_1_S22,Bến Đường Giải Phóng,,20.984484,105.840757,,
12_1_S23,Bến Đường Giải Phóng,,20.980634,105.840691,,
12_1_S24,Bến Đường Giải Phóng,,20.976517,105.840624,,
12_1_S25,Bến GIải Phóng,,20.972034,105.840607,,
12_1_S26,Bến Phố Linh Đường,,20.965128,105.841673,,
12_1_S27,Bến Đường Ngọc Hồi,,20.960314,105.842027,,
12_1_S28,"Bến Đường Tựu Liệt, Phường Hoàng Liệt",,20.955235,105.843057,,
12_1_S29,Bến Phường Hoàng Liệt,,20.952385,105.843657,,
12_1_S30,Bến Đường Ngọc Hồi,,20.946802,105.844007,,
12_1_S31,Bến Ngõ 1 Phan Trọng Tuệ,,20.942535,105.843707,,
12_1_S32,Bến Đường Ngọc Hồi,,20.939152,105.844124,,
12_1_S33,Bến Đường Ngọc Hồi,,20.935552,105.845574,,
12_1_S34,Bến Đường Ngọc Hồi,,20.932435,105.846807,,
12_1_S35,Bến Đường Ngọc Hồi,,20.927052,105.849141,,
12_1_S36,Bến Đường Vĩnh Khang,,20.924202,105.848041,,
12_1_S37,Bến Đường Vĩnh Khang,,20.923352,105.844557,,
12_1_S38,Bến Đường Vĩnh Khang,,20.927402,105.836957,,
12_1_S39,Bến Lạc Thị,,20.924885,105.834708,,
12_1_S40,Bến Ngõ 10 Xóm Hưng Đạo,,20.919919,105.833358,,
12_1_S41,Bến Vĩnh Trung,,20.915586,105.832058,,
12_1_S42,Bến Đường Đại Hưng,,20.908436,105.830224,,
12_2_S1,Bến Đường Đại Hưng,,20.908436,105.830224,,
12_2_S2,Bến Vĩnh Thịnh,,20.917469,105.832708,,
12_2_S3,Bến Ngõ 10 Xóm Hưng Đạo,,20.919919,105.833358,,
12_2_S4,Bến Đường Đại Hưng,,20.925552,105.834891,,
12_2_S5,Bến Đường Vĩnh Khang,,20.927169,105.837307,,
12_2_S6,Bến Đường Vĩnh Khang,,20.923319,105.844941,,
12_2_S7,Bến Đường Vĩnh Khang,,20.924285,105.848707,,
12_2_S8,Bến Đường Ngọc Hồi,,20.926969,105.849407,,
12_2_S9,Bến Đường Ngọc Hồi,,20.932190,105.847149,,
12_2_S10,Bến Đường Ngọc Hồi,,20.935702,105.845791,,
12_2_S11,Bến Đường Ngọc Hồi,,20.939335,105.844341,,
12_2_S12,Bến 484 Đường Ngọc Hồi,,20.944402,105.844407,,
12_2_S13,Bến Đường Ngọc Hồi,,20.947252,105.844307,,
12_2_S14,"Bến Đường Ngọc Hồi, Phường Hoàng Liệt",,20.951879,105.843979,,
12_2_S15,"Bến Đường Ngọc Hồi, Phường Yên Sở",,20.955851,105.843224,,
12_2_S16,"Bến Đường Ngọc Hồi, Phường Yên Sở",,20.958151,105.842757,,
12_2_S17,Bến Đường Ngọc Hồi (Bến xe Nước Ngầm),,20.965018,105.841957,,
12_2_S18,Bến Đường Giải Phóng,,20.971297,105.841121,,
12_2_S19,Bến Đường Giải Phóng (Bến xe Giáp Bát),,20.980834,105.841441,,
12_2_S20,Bến Đường Giải Phóng,,20.984922,105.841010,,
12_2_S21,Bến E7 - Lô 12 Phố Trần Nguyên Đán,,20.985884,105.833374,,
12_2_S22,Bến Phố Trần Nguyên Đán,,20.987817,105.831541,,
12_2_S23,Bến Ngách 1 Ngõ 36 Trần Điền,,20.990217,105.830424,,
12_2_S24,Bến 210 Phố Lê Trọng Tấn,,20.992767,105.832308,,
12_2_S25,Bến 144 Phố Lê Trọng Tấn,,20.996132,105.830103,,
12_2_S26,Bến 3 Phố Lê Trọng Tấn,,21.000100,105.828691,,
12_2_S27,Bến 22 Phố Tôn Thất Tùng,,21.002550,105.829541,,
12_2_S28,Bến 10 Phố Chùa Bộc,,21.007735,105.828567,,
12_2_S29,Bến Ngõ 16 Phố Thái Hà,,21.010083,105.823215,,
12_2_S30,Bến Ngõ 178 Thái Hà,,21.013350,105.819841,,
12_2_S31,Bến Đường đi bộ Thái Hà,,21.016316,105.815641,,
12_2_S32,Bến Phố Huỳnh Thúc Kháng,,21.017266,105.814075,,
12_2_S33,Bến 91 Đường Nguyễn Chí Thanh,,21.019750,105.808966,,
12_2_S34,Bến 62 Đường Nguyễn Chí Thanh,,21.021702,105.809166,,
12_2_S35,Bến 52 Đường Nguyễn Chí Thanh,,21.024087,105.810582,,
12_2_S36,Bến Cầu vượt Nguyễn Chí Thanh,,21.028454,105.812333,,
12_2_S37,Bến 12 Phố Đào Tấn,,21.032454,105.810043,,
12_2_S38,Bến 32 Đường Nguyễn Khánh Toàn,,21.035752,105.803691,,
12_2_S39,Bến 168 Đường Nguyễn Khánh Toàn,,21.037649,105.801392,,
12_2_S40,Bến Đường Nguyễn Văn Huyên,,21.040766,105.797242,,
13_1_S1,Bến 3 Phố Trịnh Công Sơn,,21.076115,105.815858,,
13_1_S2,Bến 671 Đường Lạc Long Quân,,21.071765,105.811975,,
13_1_S3,Bến 657 Đường Lạc Long Quân,,21.068782,105.811075,,
13_1_S4,Bến 583 Đường Lạc Long Quân,,21.066249,105.810225,,
13_1_S5,Bến 553 Đường Lạc Long Quân,,21.064037,105.809361,,
13_1_S6,Bến Đường Lạc Long Quân,,21.058976,105.808599,,
13_1_S7,Bến 205 Đường Lạc Long Quân,,21.053332,105.808841,,
13_1_S8,Bến Đường Thụy Khuê,,21.049231,105.806354,,
13_1_S9,Bến 18 Đường Hoàng Quốc Việt,,21.046599,105.801542,,
13_1_S10,Bến 14 Phố Tô Hiệu,,21.041966,105.793775,,
13_1_S11,Bến Đường Tuổi Trẻ,,21.041982,105.787842,,
13_1_S12,Bến Phố Trần Quốc Hoàn,,21.042049,105.783509,,
13_1_S13,Bến 9 Đường Phạm Văn Đồng,,21.040599,105.780542,,
13_1_S14,Bến 128A Đường Hồ Tùng Mậu,,21.038099,105.774376,,
13_1_S15,Bến 136 Đường Hồ Tùng Mậu,,21.040382,105.766326,,
13_1_S16,Bến Đường Hoàng Công Chất,,21.043582,105.765292,,
13_1_S17,Bến Đường Phan Bá Vành,,21.051032,105.770559,,
13_1_S18,Bến Đường Phan Bá Vành,,21.060532,105.773092,,
13_1_S19,Bến Đường Phạm Văn Nghị,,21.063899,105.765026,,
13_1_S20,Bến Đường Phạm Văn Nghị,,21.065132,105.761942,,
13_1_S21,Bến Đường Tây Thăng Long,,21.065932,105.759259,,
13_2_S1,Bến Đường Tây Thăng Long,,21.065932,105.759259,,
13_2_S2,Bến Đường Phạm Văn Nghị,,21.065465,105.761193,,
13_2_S3,Bến Đường Phạm Văn Nghị,,21.064099,105.764509,,
13_2_S4,Bến Đường Phan Bá Vành,,21.060932,105.773076,,
13_2_S5,Bến Đường Phan Bá Vành,,21.051716,105.771059,,
13_2_S6,Bến Đường Hoàng Công Chất,,21.044916,105.766309,,
13_2_S7,Bến 136 Đường Hồ Tùng Mậu,,21.040252,105.765875,,
13_2_S8,Bến 128A Đường Hồ Tùng Mậu,,21.037799,105.774109,,
13_2_S9,Bến 52 Đường Hồ Tùng Mậu,,21.036733,105.778025,,
13_2_S10,Bến Cầu vượt Mai Dịch,,21.038882,105.780909,,
13_2_S11,Bến Phố Trần Quốc Hoàn,,21.041966,105.783275,,
13_2_S12,Bến Phố Đặng Thùy Trâm,,21.041832,105.788442,,
13_2_S13,Bến 14 Phố Tô Hiệu,,21.041932,105.793742,,
13_2_S14,Bến 18 Đường Hoàng Quốc Việt,,21.046332,105.800975,,
13_2_S15,Bến Đường Lạc Long Quân,,21.050066,105.807091,,
13_2_S16,Bến 205 Đường Lạc Long Quân,,21.053082,105.809008,,
13_2_S17,Bến Đường Lạc Long Quân,,21.059649,105.808825,,
13_2_S18,Bến 509 Đường Lạc Long Quân,,21.062315,105.809141,,
13_2_S19,Bến 583 Đường Lạc Long Quân,,21.065892,105.810233,,
13_2_S20,Bến 657 Đường Lạc Long Quân,,21.069015,105.811341,,
13_2_S21,Bến Ngõ 683 Đường Lạc Long Quân,,21.073848,105.812775,,
13_2_S22,Bến Đường Lạc Long Quân,,21.076365,105.814275,,
13_2_S23,Bến 3 Phố Trịnh Công Sơn,,21.076115,105.815858,,
14_1_S1,"Bến Phố Cầu Gỗ, Phường Hoàn Kiếm",,21.032149,105.851724,,
14_1_S2,Bến Phố Lương Ngọc Quyến,,21.034833,105.854540,,
14_1_S3,Bến Phố Nguyễn Thiếp (Điểm trung chuyển Long Biên),,21.041366,105.849457,,
14_1_S4,Bến 8 Phố Quán Thánh,,21.040614,105.846664,,
14_1_S5,Bến 90 Phố Quán Thánh,,21.041999,105.844057,,
14_1_S6,Bến Ngõ 192 Quán Thánh,,21.043094,105.837740,,
14_1_S7,Bến 10 Đường Thụy Khuê,,21.042652,105.831169,,
14_1_S8,Bến Đường Thụy Khuê,,21.041697,105.826399,,
14_1_S9,Bến 140 Đường Thụy Khuê,,21.043244,105.823427,,
14_1_S10,Bến Ngõ 282 Đường Thụy Khuê,,21.044634,105.815002,,
14_1_S11,Bến 390 Đường Thụy Khuê,,21.046932,105.811841,,
14_1_S12,Bến Ngõ 530 Đường Thụy Khuê,,21.048566,105.808612,,
14_1_S13,Bến 18 Đường Hoàng Quốc Việt,,21.046599,105.801542,,
14_1_S14,"Bến Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046599,105.796708,,
14_1_S15,"Bến Ngõ 120 Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046599,105.791942,,
14_1_S16,"Bến Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046507,105.787346,,
14_1_S17,"Bến 236 Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046399,105.784625,,
14_1_S18,"Bến Đường Phạm Văn Đồng, Phường Phú Diễn",,21.050987,105.781505,,
14_1_S19,"Bến Đường Phạm Văn Đồng, Phường Đông Ngạc",,21.057715,105.782609,,
14_1_S20,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.062449,105.783859,,
14_1_S21,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.070398,105.785392,,
14_1_S22,Bến Phường Đông Ngạc,,21.077432,105.786642,,
14_1_S23,Bến Cầu Thăng Long,,21.087748,105.785659,,
14_2_S1,Bến Cầu Thăng Long,,21.087748,105.785659,,
14_2_S2,Bến Đường Tân Xuân,,21.082965,105.784942,,
14_2_S3,Bến Phường Đông Ngạc,,21.077215,105.786242,,
14_2_S4,"Bến 166 Đường Phạm Văn Đồng, Phường Đông Ngạc",,21.071415,105.785342,,
14_2_S5,"Bến Đường cao tốc Vành đai 3, Phường Đông Ngạc",,21.062445,105.783595,,
14_2_S6,"Bến Đường Phạm Văn Đồng, Phường Phú Diễn",,21.054982,105.781759,,
14_2_S7,"Bến 234 Đường Phạm Văn Đồng, Phường Phú Diễn",,21.051844,105.781396,,
14_2_S8,"Bến 238 Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046266,105.783592,,
14_2_S9,"Bến Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046282,105.786909,,
14_2_S10,"Bến Ngõ 120 Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046249,105.792042,,
14_2_S11,"Bến 98 Đường Hoàng Quốc Việt, Phường Nghĩa Đô",,21.046280,105.796187,,
14_2_S12,Bến 18 Đường Hoàng Quốc Việt,,21.046332,105.800975,,
14_2_S13,Bến Đường Lạc Long Quân,,21.047832,105.806292,,
14_2_S14,Bến Ngõ 576 Đường Hoàng Hoa Thám,,21.046532,105.810658,,
14_2_S15,Bến Đường Hoàng Hoa Thám,,21.043516,105.813975,,
14_2_S16,Bến Ngõ 190 Hoàng Hoa Thám,,21.042316,105.819491,,
14_2_S17,Bến Ngõ 105 Đường Thụy Khuê,,21.041049,105.824291,,
14_2_S18,Bến Dốc Lapho,,21.040149,105.828874,,
14_2_S19,Bến 17 Đường Thụy Khuê,,21.042132,105.832858,,
14_2_S20,Bến 54 Phố Phan Đình Phùng,,21.040883,105.841432,,
14_2_S21,Bến 46 Phố Hoè Nhai,,21.040134,105.845603,,
14_2_S22,Bến Đường Trần Nhật Duật,,21.037816,105.852590,,
14_2_S23,Bến Phố Hàng Mắm (Khách Sạn Hanoi Stars),,21.033716,105.854257,,
14_2_S24,"Bến Phố Cầu Gỗ, Phường Hoàn Kiếm",,21.032149,105.851724,,
15_1_S1,Bến Phố Ngô Gia Khảm (Bến xe Gia Lâm),,21.048132,105.878423,,
15_1_S2,Bến Phường Bồ Đề,,21.052499,105.885840,,
15_1_S3,Bến 3 Đường Ngô Gia Tự,,21.056961,105.889538,,
15_1_S4,Bến Đường Ngô Gia Tự,,21.061499,105.893906,,
15_1_S5,Bến Đường Ngô Gia Tự,,21.064765,105.897089,,
15_1_S6,Bến Đường Ngô Gia Tự,,21.068665,105.900823,,
15_1_S7,Bến Đường Ngô Gia Tự,,21.074795,105.906880,,
15_1_S8,Bến Cầu Đuống,,21.079807,105.911401,,
15_1_S9,Bến Đường Thiên Đức,,21.080598,105.906256,,
15_1_S10,Bến Đường Yên Thường,,21.088215,105.902806,,
15_1_S11,Bến Quốc lộ 3,,21.093131,105.894306,,
15_1_S12,Bến Quốc lộ 3,,21.100883,105.884099,,
15_1_S13,Bến Quốc lộ 3,,21.102981,105.872257,,
15_1_S14,Bến Xã Đông Anh,,21.103181,105.864823,,
15_1_S15,Bến Quốc lộ 3,,21.104588,105.856999,,
15_1_S16,Bến Quốc lộ 3,,21.109981,105.849290,,
15_1_S17,Bến Quốc lộ 3,,21.120731,105.844990,,
15_1_S18,Bến Quốc lộ 3,,21.127530,105.843724,,
15_1_S19,Bến Xã Phúc Thịnh,,21.133114,105.843474,,
15_1_S20,Bến Quốc lộ 3,,21.139980,105.844457,,
15_1_S21,Bến Quốc lộ 3,,21.148313,105.845724,,
15_1_S22,Bến Xã Thư Lâm,,21.154143,105.846729,,
15_1_S23,Bến Quốc lộ 3,,21.164413,105.846474,,
15_1_S24,Bến Quốc lộ 3,,21.171863,105.846657,,
15_1_S25,Bến Quốc lộ 3,,21.177612,105.846874,,
15_1_S26,Bến Quốc lộ 3,,21.187879,105.848140,,
15_1_S27,Bến Xã Sóc Sơn,,21.195095,105.848074,,
15_1_S28,Bến 51 Quốc lộ 3,,21.201095,105.848724,,
15_1_S29,Bến Xã Sóc Sơn,,21.209462,105.848807,,
15_1_S30,Bến Quốc lộ 3,,21.223461,105.848824,,
15_1_S31,Bến Quốc lộ 3,,21.231444,105.848974,,
15_1_S32,Bến Đường Dược Hạ,,21.237144,105.849107,,
15_1_S33,Bến Xã Sóc Sơn,,21.245261,105.848757,,
15_1_S34,Bến Đường Ngô Chi Lan,,21.249877,105.848290,,
15_1_S35,Bến Xã Sóc Sơn,,21.256177,105.847657,,
15_1_S36,Bến Quốc lộ 3,,21.259677,105.848974,,
15_1_S37,Bến Quốc lộ 3,,21.268360,105.853924,,
15_1_S38,Bến Quốc lộ 3,,21.277243,105.857490,,
15_1_S39,Bến Quốc lộ 3,,21.283793,105.859440,,
15_1_S40,Bến Quốc lộ 3,,21.289876,105.861357,,
15_1_S41,Bến Quốc lộ 3,,21.295260,105.862973,,
15_1_S42,Bến Xã Trung Giã,,21.300309,105.864523,,
15_1_S43,Bến Quốc lộ 3,,21.308576,105.866307,,
15_1_S44,Bến Quốc lộ 3,,21.313388,105.867533,,
15_1_S45,Bến Xã Trung Giã,,21.320492,105.869623,,
15_1_S46,Bến Quốc lộ 3,,21.325192,105.872840,,
15_2_S1,Bến Quốc lộ 3,,21.325192,105.872840,,
15_2_S2,Bến Xã Trung Giã,,21.320076,105.869290,,
15_2_S3,Bến Xã Trung Giã,,21.314142,105.867657,,
15_2_S4,Bến Quốc lộ 3,,21.308226,105.866040,,
15_2_S5,Bến Quốc lộ 3,,21.301576,105.864890,,
15_2_S6,Bến Quốc lộ 3,,21.294410,105.862657,,
15_2_S7,Bến Quốc lộ 3,,21.289343,105.861040,,
15_2_S8,Bến Quốc lộ 3,,21.282693,105.859057,,
15_2_S9,Bến Quốc lộ 3,,21.278643,105.857840,,
15_2_S10,Bến Quốc lộ 3,,21.268910,105.854274,,
15_2_S11,Bến Quốc lộ 3,,21.260544,105.849290,,
15_2_S12,Bến Đường Đa Phúc,,21.256760,105.847707,,
15_2_S13,Bến Đường Ngô Chi Lan,,21.250194,105.848174,,
15_2_S14,Bến Xã Sóc Sơn,,21.245444,105.848674,,
15_2_S15,Bến Quốc lộ 3,,21.237911,105.849024,,
15_2_S16,Bến Quốc lộ 3,,21.232278,105.848957,,
15_2_S17,Bến Quốc lộ 3,,21.222028,105.848757,,
15_2_S18,Bến Xã Sóc Sơn,,21.209878,105.848740,,
15_2_S19,Bến 51 Quốc lộ 3,,21.200695,105.848607,,
15_2_S20,Bến Quốc lộ 3,,21.194445,105.847940,,
15_2_S21,Bến Quốc lộ 3,,21.186696,105.847607,,
15_2_S22,Bến Quốc lộ 3,,21.177212,105.846774,,
15_2_S23,Bến Quốc lộ 3,,21.171496,105.846557,,
15_2_S24,Bến Quốc lộ 3,,21.163229,105.846324,,
15_2_S25,Bến Quốc lộ 3,,21.154913,105.846207,,
15_2_S26,Bến Xã Phúc Thịnh,,21.148896,105.845591,,
15_2_S27,Bến Quốc lộ 3,,21.140230,105.844424,,
15_2_S28,Bến Xã Phúc Thịnh,,21.134080,105.843441,,
15_2_S29,Bến Quốc lộ 3,,21.128014,105.843424,,
15_2_S30,Bến Quốc lộ 3,,21.121281,105.844807,,
15_2_S31,Bến Quốc lộ 3,,21.108997,105.849924,,
15_2_S32,Bến Quốc lộ 3,,21.104264,105.857357,,
15_2_S33,Bến Quốc lộ 3,,21.103048,105.866957,,
15_2_S34,Bến Quốc lộ 3,,21.102914,105.871707,,
15_2_S35,Bến Đường dẫn Cầu Tứ Liên,,21.100264,105.886073,,
15_2_S36,Bến Quốc lộ 3,,21.093215,105.893973,,
15_2_S37,Bến Quốc lộ 3,,21.087681,105.903106,,
15_2_S38,Bến Đường Thiên Đức,,21.079915,105.907056,,
15_2_S39,Bến Đường Ngô Gia Tự,,21.074798,105.906522,,
15_2_S40,Bến Ngõ 725 Đường Ngô Gia Tự,,21.068516,105.900289,,
15_2_S41,Bến Đường Ngô Gia Tự,,21.065179,105.897186,,
15_2_S42,Bến Đường Ngô Gia Tự,,21.061544,105.893709,,
15_2_S43,Bến 79 Đường Ngô Gia Tự,,21.058132,105.890261,,
15_2_S44,Bến Phường Bồ Đề,,21.052587,105.885594,,
15_2_S45,Bến Đường Nguyễn Văn Cừ,,21.049782,105.883057,,
15_2_S46,Bến Phố Ngô Gia Khảm (Bến xe Gia Lâm),,21.048132,105.878423,,
